Energy,DeltaPara,DeltaPerp,BetaPara,BetaPerp
5.304890000000000327e+02,1.029407792780370409e-03,1.029407792780370409e-03,2.646279453157401548e-04,2.646279453157401548e-04
5.304990000000000236e+02,1.028946410022720838e-03,1.028946410022720838e-03,2.647010255877942520e-04,2.647010255877942520e-04
5.305090000000000146e+02,1.028485244162285865e-03,1.028485244162285865e-03,2.647741986870682184e-04,2.647741986870682184e-04
5.305190000000000055e+02,1.028024323205259643e-03,1.028024323205259643e-03,2.648474876909396821e-04,2.648474876909396821e-04
5.305289999999999964e+02,1.027563675794273190e-03,1.027563675794273190e-03,2.649208556755027074e-04,2.649208556755027074e-04
5.305389999999999873e+02,1.027103341995901347e-03,1.027103341995901347e-03,2.649943287951236188e-04,2.649943287951236188e-04
5.305489999999999782e+02,1.026643419276334615e-03,1.026643419276334615e-03,2.650679055112698771e-04,2.650679055112698771e-04
5.305589999999999691e+02,1.026184065139095153e-03,1.026184065139095153e-03,2.651415750544403602e-04,2.651415750544403602e-04
5.305689999999999600e+02,1.025725641067375734e-03,1.025725641067375734e-03,2.652153235781455750e-04,2.652153235781455750e-04
5.305789999999999509e+02,1.025269315496391042e-03,1.025269315496391042e-03,2.652888449219447720e-04,2.652888449219447720e-04
5.305890000000000555e+02,1.024812864277359261e-03,1.024812864277359261e-03,2.653577005292083457e-04,2.653577005292083457e-04
5.305990000000000464e+02,1.024354294571282187e-03,1.024354294571282187e-03,2.654266489633408323e-04,2.654266489633408323e-04
5.306090000000000373e+02,1.023894955153572140e-03,1.023894955153572140e-03,2.654956886858077410e-04,2.654956886858077410e-04
5.306190000000000282e+02,1.023435165503713004e-03,1.023435165503713004e-03,2.655648212350657711e-04,2.655648212350657711e-04
5.306290000000000191e+02,1.022975084080601175e-03,1.022975084080601175e-03,2.656340235336579307e-04,2.656340235336579307e-04
5.306390000000000100e+02,1.022514830461699817e-03,1.022514830461699817e-03,2.657033294284235595e-04,2.657033294284235595e-04
5.306490000000000009e+02,1.022054515165161069e-03,1.022054515165161069e-03,2.657727158419074002e-04,2.657727158419074002e-04
5.306589999999999918e+02,1.021594221638754459e-03,1.021594221638754459e-03,2.658421827740695543e-04,2.658421827740695543e-04
5.306689999999999827e+02,1.021134044806119466e-03,1.021134044806119466e-03,2.659117409943331355e-04,2.659117409943331355e-04
5.306789999999999736e+02,1.020674098211355775e-03,1.020674098211355775e-03,2.659813935796479173e-04,2.659813935796479173e-04
5.306889999999999645e+02,1.020214498155764008e-03,1.020214498155764008e-03,2.660511251450296518e-04,2.660511251450296518e-04
5.306989999999999554e+02,1.019755383071984300e-03,1.019755383071984300e-03,2.661209495368906369e-04,2.661209495368906369e-04
5.307089999999999463e+02,1.019296923738687152e-03,1.019296923738687152e-03,2.661908544472352668e-04,2.661908544472352668e-04
5.307190000000000509e+02,1.018839333593957262e-03,1.018839333593957262e-03,2.662608521839808138e-04,2.662608521839808138e-04
5.307290000000000418e+02,1.018382904117378588e-03,1.018382904117378588e-03,2.663309427470882465e-04,2.663309427470882465e-04
5.307390000000000327e+02,1.017928037615323808e-03,1.017928037615323808e-03,2.664011245980237789e-04,2.664011245980237789e-04
5.307490000000000236e+02,1.017475306503700999e-03,1.017475306503700999e-03,2.664713746593321540e-04,2.664713746593321540e-04
5.307590000000000146e+02,1.017025672318602877e-03,1.017025672318602877e-03,2.665417298548414075e-04,2.665417298548414075e-04
5.307690000000000055e+02,1.016581077465948495e-03,1.016581077465948495e-03,2.666121763380618838e-04,2.666121763380618838e-04
5.307789999999999964e+02,1.016149369926234655e-03,1.016149369926234655e-03,2.666826941085270763e-04,2.666826941085270763e-04
5.307889999999999873e+02,1.015724135591346711e-03,1.015724135591346711e-03,2.667282672458687028e-04,2.667282672458687028e-04
5.307989999999999782e+02,1.015286876821102930e-03,1.015286876821102930e-03,2.667570143854460754e-04,2.667570143854460754e-04
5.308089999999999691e+02,1.014836994082735045e-03,1.014836994082735045e-03,2.667857974267781075e-04,2.667857974267781075e-04
5.308189999999999600e+02,1.014380548132919968e-03,1.014380548132919968e-03,2.668146025233753059e-04,2.668146025233753059e-04
5.308289999999999509e+02,1.013919192453928289e-03,1.013919192453928289e-03,2.668434435216489927e-04,2.668434435216489927e-04
5.308390000000000555e+02,1.013453759537458849e-03,1.013453759537458849e-03,2.668722850361874991e-04,2.668722850361874991e-04
5.308490000000000464e+02,1.012984756230155730e-03,1.012984756230155730e-03,2.669011716832919300e-04,2.669011716832919300e-04
5.308590000000000373e+02,1.012512519930426754e-03,1.012512519930426754e-03,2.669300711545389334e-04,2.669300711545389334e-04
5.308690000000000282e+02,1.012037277539570455e-03,1.012037277539570455e-03,2.669590172967685536e-04,2.669590172967685536e-04
5.308790000000000191e+02,1.011559196944870984e-03,1.011559196944870984e-03,2.669879870325243408e-04,2.669879870325243408e-04
5.308890000000000100e+02,1.011078360704897048e-03,1.011078360704897048e-03,2.670169680538117736e-04,2.670169680538117736e-04
5.308990000000000009e+02,1.010594817833174739e-03,1.010594817833174739e-03,2.670459849765038311e-04,2.670459849765038311e-04
5.309089999999999918e+02,1.010108577284936013e-03,1.010108577284936013e-03,2.670750239541107491e-04,2.670750239541107491e-04
5.309189999999999827e+02,1.009619595718842106e-03,1.009619595718842106e-03,2.671040988330446089e-04,2.671040988330446089e-04
5.309289999999999736e+02,1.009127750970645982e-03,1.009127750970645982e-03,2.671331849973545853e-04,2.671331849973545853e-04
5.309389999999999645e+02,1.008632823186416576e-03,1.008632823186416576e-03,2.671623178323747727e-04,2.671623178323747727e-04
5.309489999999999554e+02,1.008134391061922151e-03,1.008134391061922151e-03,2.671914634911879316e-04,2.671914634911879316e-04
5.309589999999999463e+02,1.007631512889014397e-03,1.007631512889014397e-03,2.672206435126777487e-04,2.672206435126777487e-04
5.309690000000000509e+02,1.007120013763142556e-03,1.007120013763142556e-03,2.672498455888495938e-04,2.672498455888495938e-04
5.309790000000000418e+02,1.006604407447788318e-03,1.006604407447788318e-03,2.672931484826984033e-04,2.672931484826984033e-04
5.309890000000000327e+02,1.006093773638671359e-03,1.006093773638671359e-03,2.673428489522982200e-04,2.673428489522982200e-04
5.309990000000000236e+02,1.005587114184418708e-03,1.005587114184418708e-03,2.673925714764636215e-04,2.673925714764636215e-04
5.310090000000000146e+02,1.005081908528488235e-03,1.005081908528488235e-03,2.674423068241886742e-04,2.674423068241886742e-04
5.310190000000000055e+02,1.004577443478716411e-03,1.004577443478716411e-03,2.674920534569401342e-04,2.674920534569401342e-04
5.310289999999999964e+02,1.004073365487014643e-03,1.004073365487014643e-03,2.675418113746789702e-04,2.675418113746789702e-04
5.310389999999999873e+02,1.003569478724517221e-03,1.003569478724517221e-03,2.675915836543555520e-04,2.675915836543555520e-04
5.310489999999999782e+02,1.003065668719960082e-03,1.003065668719960082e-03,2.676413656804478851e-04,2.676413656804478851e-04
5.310589999999999691e+02,1.002561882089705652e-03,1.002561882089705652e-03,2.676911712993668038e-04,2.676911712993668038e-04
5.310689999999999600e+02,1.002058106998231571e-03,1.002058106998231571e-03,2.677409897416127040e-04,2.677409897416127040e-04
5.310789999999999509e+02,1.001554368724650625e-03,1.001554368724650625e-03,2.677908317766077234e-04,2.677908317766077234e-04
5.310890000000000555e+02,1.001050718857461911e-03,1.001050718857461911e-03,2.678406743268958463e-04,2.678406743268958463e-04
5.310990000000000464e+02,1.000547251239349922e-03,1.000547251239349922e-03,2.678905404698557848e-04,2.678905404698557848e-04
5.311090000000000373e+02,1.000044108139929366e-03,1.000044108139929366e-03,2.679404055895368226e-04,2.679404055895368226e-04
5.311190000000000282e+02,9.995415006479302887e-04,9.995415006479302887e-04,2.679902958403068019e-04,2.679902958403068019e-04
5.311290000000000191e+02,9.990397588770362578e-04,9.990397588770362578e-04,2.680401973756756334e-04,2.680401973756756334e-04
5.311390000000000100e+02,9.985393857305892903e-04,9.985393857305892903e-04,2.680901101956054784e-04,2.680901101956054784e-04
5.311490000000000009e+02,9.980412795896579248e-04,9.980412795896579248e-04,2.681400481465072796e-04,2.681400481465072796e-04
5.311589999999999918e+02,9.975473628883698481e-04,9.975473628883698481e-04,2.681899973818921402e-04,2.681899973818921402e-04
5.311689999999999827e+02,9.970667234165230940e-04,9.970667234165230940e-04,2.682399579017214625e-04,2.682399579017214625e-04
5.311789999999999736e+02,9.965849774935941086e-04,9.965849774935941086e-04,2.682568843829086767e-04,2.682568843829086767e-04
5.311889999999999645e+02,9.960871312216950692e-04,9.960871312216950692e-04,2.682729621300455653e-04,2.682729621300455653e-04
5.311989999999999554e+02,9.955818379355936814e-04,9.955818379355936814e-04,2.682890296225873207e-04,2.682890296225873207e-04
5.312089999999999463e+02,9.950711996015552691e-04,9.950711996015552691e-04,2.683050853220012412e-04,2.683050853220012412e-04
5.312190000000000509e+02,9.945561371458382614e-04,9.945561371458382614e-04,2.683211538441595471e-04,2.683211538441595471e-04
5.312290000000000418e+02,9.940371654004053099e-04,9.940371654004053099e-04,2.683372121116071982e-04,2.683372121116071982e-04
5.312390000000000327e+02,9.935145795347032419e-04,9.935145795347032419e-04,2.683532585858100831e-04,2.683532585858100831e-04
5.312490000000000236e+02,9.929885689639818182e-04,9.929885689639818182e-04,2.683693055746859076e-04,2.683693055746859076e-04
5.312590000000000146e+02,9.924592569932435323e-04,9.924592569932435323e-04,2.683853530781955864e-04,2.683853530781955864e-04
5.312690000000000055e+02,9.919266852388181240e-04,9.919266852388181240e-04,2.684013780188832660e-04,2.684013780188832660e-04
5.312789999999999964e+02,9.913908675696521660e-04,9.913908675696521660e-04,2.684174265515446977e-04,2.684174265515446977e-04
5.312889999999999873e+02,9.908517730105479912e-04,9.908517730105479912e-04,2.684334525213066640e-04,2.684334525213066640e-04
5.312989999999999782e+02,9.903092905452803071e-04,9.903092905452803071e-04,2.684494682360860033e-04,2.684494682360860033e-04
5.313089999999999691e+02,9.897632688387874439e-04,9.897632688387874439e-04,2.684654844653058293e-04,2.684654844653058293e-04
5.313189999999999600e+02,9.892134761337282190e-04,9.892134761337282190e-04,2.684814996704327356e-04,2.684814996704327356e-04
5.313289999999999509e+02,9.886595607786123705e-04,9.886595607786123705e-04,2.684975169284165497e-04,2.684975169284165497e-04
5.313390000000000555e+02,9.881009525428742241e-04,9.881009525428742241e-04,2.685135116233075851e-04,2.685135116233075851e-04
5.313490000000000464e+02,9.875366730019764262e-04,9.875366730019764262e-04,2.685294945245278713e-04,2.685294945245278713e-04
5.313590000000000373e+02,9.869648182681915998e-04,9.869648182681915998e-04,2.685455010174121531e-04,2.685455010174121531e-04
5.313690000000000282e+02,9.863779595498977423e-04,9.863779595498977423e-04,2.685614864855817509e-04,2.685614864855817509e-04
5.313790000000000191e+02,9.857787300487966774e-04,9.857787300487966774e-04,2.685993190896101570e-04,2.685993190896101570e-04
5.313890000000000100e+02,9.851882142041246126e-04,9.851882142041246126e-04,2.686628742970666259e-04,2.686628742970666259e-04
5.313990000000000009e+02,9.846118327267202978e-04,9.846118327267202978e-04,2.687263838637806617e-04,2.687263838637806617e-04
5.314089999999999918e+02,9.840413008376698318e-04,9.840413008376698318e-04,2.687898493282076624e-04,2.687898493282076624e-04
5.314189999999999827e+02,9.834745844101901863e-04,9.834745844101901863e-04,2.688532691518148721e-04,2.688532691518148721e-04
5.314289999999999736e+02,9.829107042813090868e-04,9.829107042813090868e-04,2.689166541040244828e-04,2.689166541040244828e-04
5.314389999999999645e+02,9.823491088573261306e-04,9.823491088573261306e-04,2.689799949538311573e-04,2.689799949538311573e-04
5.314489999999999554e+02,9.817894636088848447e-04,9.817894636088848447e-04,2.690432901627014890e-04,2.690432901627014890e-04
5.314589999999999463e+02,9.812315714884279217e-04,9.812315714884279217e-04,2.691065397305970972e-04,2.691065397305970972e-04
5.314690000000000509e+02,9.806753579249347791e-04,9.806753579249347791e-04,2.691697667348962064e-04,2.691697667348962064e-04
5.314790000000000418e+02,9.801208079915811004e-04,9.801208079915811004e-04,2.692329250207262494e-04,2.692329250207262494e-04
5.314890000000000327e+02,9.795679979873247057e-04,9.795679979873247057e-04,2.692960730508385764e-04,2.692960730508385764e-04
5.314990000000000236e+02,9.790170899129646553e-04,9.790170899129646553e-04,2.693591539008984210e-04,2.693591539008984210e-04
5.315090000000000146e+02,9.784683368928076205e-04,9.784683368928076205e-04,2.694222106487127841e-04,2.694222106487127841e-04
5.315190000000000055e+02,9.779221295893199533e-04,9.779221295893199533e-04,2.694852002163978491e-04,2.694852002163978491e-04
5.315289999999999964e+02,9.773790739412001761e-04,9.773790739412001761e-04,2.695481779897159445e-04,2.695481779897159445e-04
5.315389999999999873e+02,9.768401222926906009e-04,9.768401222926906009e-04,2.696110885828267877e-04,2.696110885828267877e-04
5.315489999999999782e+02,9.763069178704995767e-04,9.763069178704995767e-04,2.696739873814937914e-04,2.696739873814937914e-04
5.315589999999999691e+02,9.757828631186648812e-04,9.757828631186648812e-04,2.697368066919206948e-04,2.697368066919206948e-04
5.315689999999999600e+02,9.752828434725463154e-04,9.752828434725463154e-04,2.697996265157822705e-04,2.697996265157822705e-04
5.315789999999999509e+02,9.747901074223540080e-04,9.747901074223540080e-04,2.698121703917581281e-04,2.698121703917581281e-04
5.315890000000000555e+02,9.742736304547890700e-04,9.742736304547890700e-04,2.698048051239582330e-04,2.698048051239582330e-04
5.315990000000000464e+02,9.737383942845529577e-04,9.737383942845529577e-04,2.697974526774329787e-04,2.697974526774329787e-04
5.316090000000000373e+02,9.731927480068369198e-04,9.731927480068369198e-04,2.697900884362318115e-04,2.697900884362318115e-04
5.316190000000000282e+02,9.726391945406246808e-04,9.726391945406246808e-04,2.697827354777333894e-04,2.697827354777333894e-04
5.316290000000000191e+02,9.720790454222273278e-04,9.720790454222273278e-04,2.697753614935149567e-04,2.697753614935149567e-04
5.316390000000000100e+02,9.715131021777071796e-04,9.715131021777071796e-04,2.697679987919220199e-04,2.697679987919220199e-04
5.316490000000000009e+02,9.709419153060845197e-04,9.709419153060845197e-04,2.697606366034545409e-04,2.697606366034545409e-04
5.316589999999999918e+02,9.703658512663534659e-04,9.703658512663534659e-04,2.697532641586126447e-04,2.697532641586126447e-04
5.316689999999999827e+02,9.697851668056292314e-04,9.697851668056292314e-04,2.697458906883246901e-04,2.697458906883246901e-04
5.316789999999999736e+02,9.692000474920887433e-04,9.692000474920887433e-04,2.697385192695408301e-04,2.697385192695408301e-04
5.316889999999999645e+02,9.686106102110709744e-04,9.686106102110709744e-04,2.697311468252336082e-04,2.697311468252336082e-04
5.316989999999999554e+02,9.680169242124970434e-04,9.680169242124970434e-04,2.697237872018147260e-04,2.697237872018147260e-04
5.317089999999999463e+02,9.674189942841728441e-04,9.674189942841728441e-04,2.697164173218285469e-04,2.697164173218285469e-04
5.317190000000000509e+02,9.668167483434142624e-04,9.668167483434142624e-04,2.697090479546975341e-04,2.697090479546975341e-04
5.317290000000000418e+02,9.662100119378334330e-04,9.662100119378334330e-04,2.697016667924275455e-04,2.697016667924275455e-04
5.317390000000000327e+02,9.655984329019278670e-04,9.655984329019278670e-04,2.696942969123970768e-04,2.696942969123970768e-04
5.317490000000000236e+02,9.649812220962892314e-04,9.649812220962892314e-04,2.696869290836008989e-04,2.696869290836008989e-04
5.317590000000000146e+02,9.643546322582433224e-04,9.643546322582433224e-04,2.696795263821325341e-04,2.696795263821325341e-04
5.317690000000000055e+02,9.637231965586834891e-04,9.637231965586834891e-04,2.696849860072229334e-04,2.696849860072229334e-04
5.317789999999999964e+02,9.630945227548932518e-04,9.630945227548932518e-04,2.696947093131555305e-04,2.696947093131555305e-04
5.317889999999999873e+02,9.624669967849421677e-04,9.624669967849421677e-04,2.697044223622122126e-04,2.697044223622122126e-04
5.317989999999999782e+02,9.618387098166478579e-04,9.618387098166478579e-04,2.697141020769369636e-04,2.697141020769369636e-04
5.318089999999999691e+02,9.612090616191358789e-04,9.612090616191358789e-04,2.697237592267528973e-04,2.697237592267528973e-04
5.318189999999999600e+02,9.605777341794544295e-04,9.605777341794544295e-04,2.697333922731267155e-04,2.697333922731267155e-04
5.318289999999999509e+02,9.599445220141932748e-04,9.599445220141932748e-04,2.697430042930088422e-04,2.697430042930088422e-04
5.318390000000000555e+02,9.593092915975860160e-04,9.593092915975860160e-04,2.697526060558221744e-04,2.697526060558221744e-04
5.318490000000000464e+02,9.586719347951155792e-04,9.586719347951155792e-04,2.697621729456164833e-04,2.697621729456164833e-04
5.318590000000000373e+02,9.580323466664526430e-04,9.580323466664526430e-04,2.697717065008478176e-04,2.697717065008478176e-04
5.318690000000000282e+02,9.573904391142443356e-04,9.573904391142443356e-04,2.697812159524444280e-04,2.697812159524444280e-04
5.318790000000000191e+02,9.567461552629339836e-04,9.567461552629339836e-04,2.697907274547740484e-04,2.697907274547740484e-04
5.318890000000000100e+02,9.560994308721414278e-04,9.560994308721414278e-04,2.698002056224247931e-04,2.698002056224247931e-04
5.318990000000000009e+02,9.554501811443400286e-04,9.554501811443400286e-04,2.698096596863254547e-04,2.698096596863254547e-04
5.319089999999999918e+02,9.547983180482606629e-04,9.547983180482606629e-04,2.698190819539648543e-04,2.698190819539648543e-04
5.319189999999999827e+02,9.541437440218512520e-04,9.541437440218512520e-04,2.698284908872382532e-04,2.698284908872382532e-04
5.319289999999999736e+02,9.534863586630524081e-04,9.534863586630524081e-04,2.698378911015907218e-04,2.698378911015907218e-04
5.319389999999999645e+02,9.528260079003196548e-04,9.528260079003196548e-04,2.698472564425775477e-04,2.698472564425775477e-04
5.319489999999999554e+02,9.521624664253690263e-04,9.521624664253690263e-04,2.698565992181160573e-04,2.698565992181160573e-04
5.319589999999999463e+02,9.514953796478643712e-04,9.514953796478643712e-04,2.698659086587063211e-04,2.698659086587063211e-04
5.319690000000000509e+02,9.508240606901593485e-04,9.508240606901593485e-04,2.698752063032324594e-04,2.698752063032324594e-04
5.319790000000000418e+02,9.501457499366174758e-04,9.501457499366174758e-04,2.698844936901507378e-04,2.698844936901507378e-04
5.319890000000000327e+02,9.494627653982545259e-04,9.494627653982545259e-04,2.699026063932512373e-04,2.699026063932512373e-04
5.319990000000000236e+02,9.487815608854790073e-04,9.487815608854790073e-04,2.699264751159971402e-04,2.699264751159971402e-04
5.320090000000000146e+02,9.481022586053895274e-04,9.481022586053895274e-04,2.699503105036025140e-04,2.699503105036025140e-04
5.320190000000000055e+02,9.474227498257194830e-04,9.474227498257194830e-04,2.699741002480726747e-04,2.699741002480726747e-04
5.320289999999999964e+02,9.467424472811541546e-04,9.467424472811541546e-04,2.699978443493697292e-04,2.699978443493697292e-04
5.320389999999999873e+02,9.460610488904600338e-04,9.460610488904600338e-04,2.700215428074545379e-04,2.700215428074545379e-04
5.320489999999999782e+02,9.453783738565308846e-04,9.453783738565308846e-04,2.700451956222888286e-04,2.700451956222888286e-04
5.320589999999999691e+02,9.446942991518988281e-04,9.446942991518988281e-04,2.700687935628674806e-04,2.700687935628674806e-04
5.320689999999999600e+02,9.440087389238565425e-04,9.440087389238565425e-04,2.700923443216242609e-04,2.700923443216242609e-04
5.320789999999999509e+02,9.433216541543026695e-04,9.433216541543026695e-04,2.701158617449712506e-04,2.701158617449712506e-04
5.320890000000000555e+02,9.426330174514437315e-04,9.426330174514437315e-04,2.701393227554525962e-04,2.701393227554525962e-04
5.320990000000000464e+02,9.419428386018988348e-04,9.419428386018988348e-04,2.701627611999083420e-04,2.701627611999083420e-04
5.321090000000000373e+02,9.412511322502429200e-04,9.412511322502429200e-04,2.701861186155099970e-04,2.701861186155099970e-04
5.321190000000000282e+02,9.405579437346373809e-04,9.405579437346373809e-04,2.702094550035037744e-04,2.702094550035037744e-04
5.321290000000000191e+02,9.398633935113866536e-04,9.398633935113866536e-04,2.702327457479397708e-04,2.702327457479397708e-04
5.321390000000000100e+02,9.391676521726015966e-04,9.391676521726015966e-04,2.702559908487790091e-04,2.702559908487790091e-04
5.321490000000000009e+02,9.384710240367845737e-04,9.384710240367845737e-04,2.702791795365222104e-04,2.702791795365222104e-04
5.321589999999999918e+02,9.377741729602952258e-04,9.377741729602952258e-04,2.703023348885480871e-04,2.703023348885480871e-04
5.321689999999999827e+02,9.370799048447731689e-04,9.370799048447731689e-04,2.703254322889061395e-04,2.703254322889061395e-04
5.321789999999999736e+02,9.363857890647523134e-04,9.363857890647523134e-04,2.703394176975129994e-04,2.703394176975129994e-04
5.321889999999999645e+02,9.356852187925054996e-04,9.356852187925054996e-04,2.703475127217821235e-04,2.703475127217821235e-04
5.321989999999999554e+02,9.349780901912459023e-04,9.349780901912459023e-04,2.703555836411469229e-04,2.703555836411469229e-04
5.322089999999999463e+02,9.342665276777169540e-04,9.342665276777169540e-04,2.703636227630970318e-04,2.703636227630970318e-04
5.322190000000000509e+02,9.335511199659742411e-04,9.335511199659742411e-04,2.703716485495272237e-04,2.703716485495272237e-04
5.322290000000000418e+02,9.328321716469944449e-04,9.328321716469944449e-04,2.703796425384658551e-04,2.703796425384658551e-04
5.322390000000000327e+02,9.321098841977144790e-04,9.321098841977144790e-04,2.703876354997639488e-04,2.703876354997639488e-04
5.322490000000000236e+02,9.313844048491613011e-04,9.313844048491613011e-04,2.703955951249989659e-04,2.703955951249989659e-04
5.322590000000000146e+02,9.306558372069522692e-04,9.306558372069522692e-04,2.704035337220885580e-04,2.704035337220885580e-04
5.322690000000000055e+02,9.299242849522661516e-04,9.299242849522661516e-04,2.704114482140051600e-04,2.704114482140051600e-04
5.322789999999999964e+02,9.291898361771935367e-04,9.291898361771935367e-04,2.704193293697435430e-04,2.704193293697435430e-04
5.322889999999999873e+02,9.284525921380244523e-04,9.284525921380244523e-04,2.704271987281880985e-04,2.704271987281880985e-04
5.322989999999999782e+02,9.277126884949444575e-04,9.277126884949444575e-04,2.704350578277950378e-04,2.704350578277950378e-04
5.323089999999999691e+02,9.269702707332469612e-04,9.269702707332469612e-04,2.704428835911086701e-04,2.704428835911086701e-04
5.323189999999999600e+02,9.262255205795348048e-04,9.262255205795348048e-04,2.704506867875518922e-04,2.704506867875518922e-04
5.323289999999999509e+02,9.254787133945779811e-04,9.254787133945779811e-04,2.704584781865479264e-04,2.704584781865479264e-04
5.323390000000000555e+02,9.247302396542945828e-04,9.247302396542945828e-04,2.704662362491354571e-04,2.704662362491354571e-04
5.323490000000000464e+02,9.239806946682914499e-04,9.239806946682914499e-04,2.704739609752763747e-04,2.704739609752763747e-04
5.323590000000000373e+02,9.232311764608289650e-04,9.232311764608289650e-04,2.704816862118106149e-04,2.704816862118106149e-04
5.323690000000000282e+02,9.224841578280427350e-04,9.224841578280427350e-04,2.704893873427884911e-04,2.704893873427884911e-04
5.323790000000000191e+02,9.217505371249271528e-04,9.217505371249271528e-04,2.704964951252118873e-04,2.704964951252118873e-04
5.323890000000000100e+02,9.210118543932993909e-04,9.210118543932993909e-04,2.704625994628945935e-04,2.704625994628945935e-04
5.323990000000000009e+02,9.202500558354025518e-04,9.202500558354025518e-04,2.704287166187731859e-04,2.704287166187731859e-04
5.324089999999999918e+02,9.194763284379385386e-04,9.194763284379385386e-04,2.703948804396884135e-04,2.703948804396884135e-04
5.324189999999999827e+02,9.186929537470796096e-04,9.186929537470796096e-04,2.703610678481842603e-04,2.703610678481842603e-04
5.324289999999999736e+02,9.179009159323049671e-04,9.179009159323049671e-04,2.703272896136841110e-04,2.703272896136841110e-04
5.324389999999999645e+02,9.171007194566053056e-04,9.171007194566053056e-04,2.702935457361495307e-04,2.702935457361495307e-04
5.324489999999999554e+02,9.162925903011809575e-04,9.162925903011809575e-04,2.702598146766192039e-04,2.702598146766192039e-04
5.324589999999999463e+02,9.154766146566445124e-04,9.154766146566445124e-04,2.702261425898895325e-04,2.702261425898895325e-04
5.324690000000000509e+02,9.146527560342533874e-04,9.146527560342533874e-04,2.701924802440988736e-04,2.701924802440988736e-04
5.324790000000000418e+02,9.138208415614884400e-04,9.138208415614884400e-04,2.701588430241533582e-04,2.701588430241533582e-04
5.324890000000000327e+02,9.129806096485742215e-04,9.129806096485742215e-04,2.701252386224875664e-04,2.701252386224875664e-04
5.324990000000000236e+02,9.121316809235209631e-04,9.121316809235209631e-04,2.700916716545462976e-04,2.700916716545462976e-04
5.325090000000000146e+02,9.112734931475043737e-04,9.112734931475043737e-04,2.700581144273906807e-04,2.700581144273906807e-04
5.325190000000000055e+02,9.104052507959912695e-04,9.104052507959912695e-04,2.700245930953884500e-04,2.700245930953884500e-04
5.325289999999999964e+02,9.095258199011427508e-04,9.095258199011427508e-04,2.699911076585014957e-04,2.699911076585014957e-04
5.325389999999999873e+02,9.086334237744959083e-04,9.086334237744959083e-04,2.699576442702414630e-04,2.699576442702414630e-04
5.325489999999999782e+02,9.077250096082263922e-04,9.077250096082263922e-04,2.699242167770199994e-04,2.699242167770199994e-04
5.325589999999999691e+02,9.067941027497263082e-04,9.067941027497263082e-04,2.698908113323483706e-04,2.698908113323483706e-04
5.325689999999999600e+02,9.058101674714299015e-04,9.058101674714299015e-04,2.698574417826391457e-04,2.698574417826391457e-04
5.325789999999999509e+02,9.048219541481869899e-04,9.048219541481869899e-04,2.699351566597945761e-04,2.699351566597945761e-04
5.325890000000000555e+02,9.038790209861546649e-04,9.038790209861546649e-04,2.700140074553925929e-04,2.700140074553925929e-04
5.325990000000000464e+02,9.029513782207013216e-04,9.029513782207013216e-04,2.700927910667074079e-04,2.700927910667074079e-04
5.326090000000000373e+02,9.020322150080152838e-04,9.020322150080152838e-04,2.701714828777890091e-04,2.701714828777890091e-04
5.326190000000000282e+02,9.011183684931158098e-04,9.011183684931158098e-04,2.702500705806425499e-04,2.702500705806425499e-04
5.326290000000000191e+02,9.002079966707103543e-04,9.002079966707103543e-04,2.703285803296379326e-04,2.703285803296379326e-04
5.326390000000000100e+02,8.992999081597687376e-04,8.992999081597687376e-04,2.704070090477459117e-04,2.704070090477459117e-04
5.326490000000000009e+02,8.983932605028142416e-04,8.983932605028142416e-04,2.704853475039630472e-04,2.704853475039630472e-04
5.326589999999999918e+02,8.974874187897198975e-04,8.974874187897198975e-04,2.705635833902930829e-04,2.705635833902930829e-04
5.326689999999999827e+02,8.965819213145976652e-04,8.965819213145976652e-04,2.706417505535783940e-04,2.706417505535783940e-04
5.326789999999999736e+02,8.956764166875729903e-04,8.956764166875729903e-04,2.707198151469020664e-04,2.707198151469020664e-04
5.326889999999999645e+02,8.947706298638584714e-04,8.947706298638584714e-04,2.707977987091474072e-04,2.707977987091474072e-04
5.326989999999999554e+02,8.938643736797816357e-04,8.938643736797816357e-04,2.708756935478041591e-04,2.708756935478041591e-04
5.327089999999999463e+02,8.929575305989654764e-04,8.929575305989654764e-04,2.709535073553060889e-04,2.709535073553060889e-04
5.327190000000000509e+02,8.920500582918837159e-04,8.920500582918837159e-04,2.710312293621551646e-04,2.710312293621551646e-04
5.327290000000000418e+02,8.911419975665157457e-04,8.911419975665157457e-04,2.711088611068065133e-04,2.711088611068065133e-04
5.327390000000000327e+02,8.902335250422088600e-04,8.902335250422088600e-04,2.711864133586825440e-04,2.711864133586825440e-04
5.327490000000000236e+02,8.893250278965340958e-04,8.893250278965340958e-04,2.712638845792524523e-04,2.712638845792524523e-04
5.327590000000000146e+02,8.884172585877669372e-04,8.884172585877669372e-04,2.713412547680488099e-04,2.713412547680488099e-04
5.327690000000000055e+02,8.875119181334727939e-04,8.875119181334727939e-04,2.714185439254614704e-04,2.714185439254614704e-04
5.327789999999999964e+02,8.866164798964712044e-04,8.866164798964712044e-04,2.714957535899468078e-04,2.714957535899468078e-04
5.327889999999999873e+02,8.857251149541380810e-04,8.857251149541380810e-04,2.715488463236300832e-04,2.715488463236300832e-04
5.327989999999999782e+02,8.848190324417689028e-04,8.848190324417689028e-04,2.715837714846476418e-04,2.715837714846476418e-04
