Energy DeltaPerp DeltaPara BetaPerp BetaPara
3.203801001000999804e+02 2.032516532457137679e-03 2.040231557005064891e-03 9.220674675316556899e-04 9.220674675316556899e-04
3.204501711711710072e+02 2.031899739302909461e-03 2.039593659211161921e-03 9.212758745956326151e-04 9.212758745956326151e-04
3.205202422422419772e+02 2.031283311089797632e-03 2.038956221540637586e-03 9.204850447922180781e-04 9.204850447922180781e-04
3.205903133133130041e+02 2.030667213485810082e-03 2.038319209037194046e-03 9.196948336280284580e-04 9.196948336280284580e-04
3.206603843843839741e+02 2.030051444817451266e-03 2.037682619409193069e-03 9.189053855445693860e-04 9.189053855445693860e-04
3.207304554554550009e+02 2.029435843945462999e-03 2.037046290903838600e-03 9.181163893553265882e-04 9.181163893553265882e-04
3.208005265265260277e+02 2.028820360099066206e-03 2.036410172142442878e-03 9.173283340011225730e-04 9.173283340011225730e-04
3.208705975975969977e+02 2.028205113699564459e-03 2.035774382943225484e-03 9.165409749727751248e-04 9.165409749727751248e-04
3.209406686686680246e+02 2.027590056886159533e-03 2.035138874848102953e-03 9.157543900346313973e-04 9.157543900346313973e-04
3.210107397397389946e+02 2.026975179541298366e-03 2.034503637147043898e-03 9.149684902578766659e-04 9.149684902578766659e-04
3.210808108108100214e+02 2.026360421555987220e-03 2.033868609143374938e-03 9.141832867296384576e-04 9.141832867296384576e-04
3.211508818818809914e+02 2.025745726307799730e-03 2.033233733633290578e-03 9.133987683113149042e-04 9.133987683113149042e-04
3.212209529529529846e+02 2.025131108893446236e-03 2.032599025135153024e-03 9.126150238802437867e-04 9.126150238802437867e-04
3.212910240240240114e+02 2.024516522974234740e-03 2.031964436738883158e-03 9.118318978304497347e-04 9.118318978304497347e-04
3.213610950950949814e+02 2.023901929388433225e-03 2.031329928713862445e-03 9.110495457166043224e-04 9.110495457166043224e-04
3.214311661661660082e+02 2.023287416469500295e-03 2.030695588831723727e-03 9.102678786100609851e-04 9.102678786100609851e-04
3.215012372372369782e+02 2.022672706506587273e-03 2.030061138823031300e-03 9.094865742117395034e-04 9.094865742117395034e-04
3.215713083083080051e+02 2.022057686901581035e-03 2.029426465537286211e-03 9.087062103658067073e-04 9.087062103658067073e-04
3.216413793793789750e+02 2.021442623433707467e-03 2.028791834204250223e-03 9.079267092565818315e-04 9.079267092565818315e-04
3.217114504504500019e+02 2.020827460566039079e-03 2.028157188743839618e-03 9.071478041494619379e-04 9.071478041494619379e-04
3.217815215215209719e+02 2.020212074790332744e-03 2.027522405107587584e-03 9.063696061477695323e-04 9.063696061477695323e-04
3.218515925925919987e+02 2.019596431156490957e-03 2.026887447811115232e-03 9.055920930003018895e-04 9.055920930003018895e-04
3.219216636636630255e+02 2.018980544375490946e-03 2.026252331033858399e-03 9.048153535846785748e-04 9.048153535846785748e-04
3.219917347347339955e+02 2.018364360429381141e-03 2.025617000233592615e-03 9.040392211823219514e-04 9.040392211823219514e-04
3.220618058058050224e+02 2.017747841779977611e-03 2.024981417349470438e-03 9.032638624610604293e-04 9.032638624610604293e-04
3.221318768768759924e+02 2.017130956144582137e-03 2.024345549581435359e-03 9.024891107023726416e-04 9.024891107023726416e-04
3.222019479479470192e+02 2.016513742793076772e-03 2.023709435687128140e-03 9.017151436870211390e-04 9.017151436870211390e-04
3.222720190190190124e+02 2.015895917845581409e-03 2.023072791276833877e-03 9.009414390844016967e-04 9.009414390844016967e-04
3.223420900900899824e+02 2.015277422301638751e-03 2.022435556846320735e-03 9.001688525609699738e-04 9.001688525609699738e-04
3.224121611611610092e+02 2.014658532202091325e-03 2.021798007935789177e-03 8.993969506892109545e-04 8.993969506892109545e-04
3.224822322322319792e+02 2.014039046498253185e-03 2.021159943000317392e-03 8.986256556537734709e-04 8.986256556537734709e-04
3.225523033033030060e+02 2.013418917621071034e-03 2.020521313979109154e-03 8.978551452355583093e-04 8.978551452355583093e-04
3.226223743743739760e+02 2.012798175310453325e-03 2.019882150123373556e-03 8.970853193935120120e-04 8.970853193935120120e-04
3.226924454454450029e+02 2.012176687420506004e-03 2.019242318802814528e-03 8.963161003123653768e-04 8.963161003123653768e-04
3.227625165165159729e+02 2.011554403618942988e-03 2.018601769205064303e-03 8.955476546602215504e-04 8.955476546602215504e-04
3.228325875875869997e+02 2.010931353230753331e-03 2.017960530179147179e-03 8.947799046218667335e-04 8.947799046218667335e-04
3.229026586586580265e+02 2.010307412335278140e-03 2.017318477331702959e-03 8.940127612692351684e-04 8.940127612692351684e-04
3.229727297297289965e+02 2.009682548322109120e-03 2.016675577583814868e-03 8.932463912705108835e-04 8.932463912705108835e-04
3.230428008008000234e+02 2.009056772334888268e-03 2.016031841614479223e-03 8.924806279075280218e-04 8.924806279075280218e-04
3.231128718718709933e+02 2.008429790638697685e-03 2.015386975227426245e-03 8.917153155750254852e-04 8.917153155750254852e-04
3.231829429429420202e+02 2.007801534840310525e-03 2.014740909571739215e-03 8.909509321018895412e-04 8.909509321018895412e-04
3.232530140140140134e+02 2.007172174932466292e-03 2.014093814186713495e-03 8.901873329957926901e-04 8.901873329957926901e-04
3.233230850850849833e+02 2.006541582545194081e-03 2.013445560252715306e-03 8.894243293129186099e-04 8.894243293129186099e-04
3.233931561561560102e+02 2.005909602934702763e-03 2.012795992579549751e-03 8.886620210443380626e-04 8.886620210443380626e-04
3.234632272272269802e+02 2.005276170978961305e-03 2.012145045601661242e-03 8.879004081652355036e-04 8.879004081652355036e-04
3.235332982982980070e+02 2.004641200511715887e-03 2.011492632714107377e-03 8.871394906508220596e-04 8.871394906508220596e-04
3.236033693693689770e+02 2.004004592781354586e-03 2.010838654728487607e-03 8.863792573634566825e-04 8.863792573634566825e-04
3.236734404404400038e+02 2.003366248531698608e-03 2.010183011957589021e-03 8.856197082784049261e-04 8.856197082784049261e-04
3.237435115115109738e+02 2.002726001662026231e-03 2.009525537870946420e-03 8.848607766936825766e-04 8.848607766936825766e-04
3.238135825825820007e+02 2.002083814449916784e-03 2.008866194320426714e-03 8.841026181649175829e-04 8.841026181649175829e-04
3.238836536536530275e+02 2.001439298605594934e-03 2.008204592594910187e-03 8.833447325878879134e-04 8.833447325878879134e-04
3.239537247247239975e+02 2.000792289546071082e-03 2.007540567692182257e-03 8.825879534039119149e-04 8.825879534039119149e-04
3.240237957957950243e+02 2.000142855954055356e-03 2.006874187878706587e-03 8.818317805088197060e-04 8.818317805088197060e-04
3.240938668668659943e+02 1.999490673687968727e-03 2.006205128601661059e-03 8.810763027810707831e-04 8.810763027810707831e-04
3.241639379379370212e+02 1.998835447988472295e-03 2.005533094691683196e-03 8.803214312930829431e-04 8.803214312930829431e-04
3.242340090090090143e+02 1.998176905776394372e-03 2.004857812664557256e-03 8.795673327135224671e-04 8.795673327135224671e-04
3.243040800800799843e+02 1.997514706194906085e-03 2.004178941260086923e-03 8.788138403247057516e-04 8.788138403247057516e-04
3.243741511511510112e+02 1.996848453313003306e-03 2.003496084147935157e-03 8.780611319082327849e-04 8.780611319082327849e-04
3.244442222222219812e+02 1.996177683213303227e-03 2.002808777014331802e-03 8.773090185207122523e-04 8.773090185207122523e-04
3.245142932932930080e+02 1.995501661674390845e-03 2.002116285244236616e-03 8.765575223634873483e-04 8.765575223634873483e-04
3.245843643643639780e+02 1.994819672467095569e-03 2.001417892218711799e-03 8.758067878795987174e-04 8.758067878795987174e-04
3.246544354354350048e+02 1.994130480682886064e-03 2.000712362641762516e-03 8.750564260939082363e-04 8.750564260939082363e-04
3.247245065065059748e+02 1.993432509671850140e-03 1.999998119478933918e-03 8.743069926260422760e-04 8.743069926260422760e-04
3.247945775775770016e+02 1.992723638346243116e-03 1.999273041261270638e-03 8.735582540812258674e-04 8.735582540812258674e-04
3.248646486486479716e+02 1.991999875002478399e-03 1.998533135906737507e-03 8.728101993222941437e-04 8.728101993222941437e-04
3.249347197197189985e+02 1.991252679261788089e-03 1.997769862661272211e-03 8.720627616477137026e-04 8.720627616477137026e-04
3.250000000000000000e+02 1.990500129249268921e-03 1.997002392083347885e-03 8.713671285132706164e-04 8.713671285132706164e-04
3.251580000000000155e+02 1.988759214074441867e-03 1.995225592755382315e-03 8.699885840199961338e-04 8.699885840199961338e-04
3.304180000000000064e+02 1.943717607446985261e-03 1.949149774085236079e-03 8.259726094320846710e-04 8.259726094320846710e-04
3.357620000000000005e+02 1.902290160488458301e-03 1.906917603675838862e-03 7.841863994789681101e-04 7.841863994789681101e-04
3.411920000000000073e+02 1.861500140922947013e-03 1.865486102830222603e-03 7.445172920743709693e-04 7.445172920743709693e-04
3.467110000000000127e+02 1.820717614608424392e-03 1.824182148425995383e-03 7.068517192136427284e-04 7.068517192136427284e-04
3.523190000000000168e+02 1.779808501874454883e-03 1.782842595642016156e-03 6.710936750598072006e-04 6.710936750598072006e-04
3.580169999999999959e+02 1.738805557622511051e-03 1.741479666755606443e-03 6.371493859880985201e-04 6.371493859880985201e-04
3.638079999999999927e+02 1.697809822691380508e-03 1.700179450225952670e-03 6.049174973533769702e-04 6.049174973533769702e-04
3.696920000000000073e+02 1.657008117973736427e-03 1.659117841058046225e-03 5.743193686016566856e-04 5.743193686016566856e-04
3.756720000000000255e+02 1.616857765718827727e-03 1.618743769865018051e-03 5.452664204088881290e-04 5.452664204088881290e-04
3.817479999999999905e+02 1.577046157754217592e-03 1.578738274497069492e-03 5.164397597256880062e-04 5.164397597256880062e-04
3.879220000000000255e+02 1.536764129980504366e-03 1.538287152693476297e-03 4.883943742014123287e-04 4.883943742014123287e-04
3.941970000000000027e+02 1.496162101052894667e-03 1.497536810135007739e-03 4.618550404000502235e-04 4.618550404000502235e-04
4.005729999999999791e+02 1.455648815671219511e-03 1.456892837191632638e-03 4.367582492600186397e-04 4.367582492600186397e-04
4.070520000000000209e+02 1.415385542357627249e-03 1.416513897349693570e-03 4.130238220085896065e-04 4.130238220085896065e-04
4.136349999999999909e+02 1.375479190235431338e-03 1.376504781136662263e-03 3.905812478426351746e-04 3.905812478426351746e-04
4.203260000000000218e+02 1.335989914866101596e-03 1.336923850392697727e-03 3.693552831195148420e-04 3.693552831195148420e-04
4.271240000000000236e+02 1.296984354820252764e-03 1.297836314320108481e-03 3.492847207952405500e-04 3.492847207952405500e-04
4.340319999999999823e+02 1.258486967975996082e-03 1.259265380099258138e-03 3.303048455543480702e-04 3.303048455543480702e-04
4.410520000000000209e+02 1.220515561177813344e-03 1.221227810284074939e-03 3.123562965570065067e-04 3.123562965570065067e-04
4.481859999999999786e+02 1.183073474625350504e-03 1.183726057261955122e-03 2.953821141898983803e-04 2.953821141898983803e-04
4.554350000000000023e+02 1.146153999970318154e-03 1.146752660550133269e-03 2.793314030251684813e-04 2.793314030251684813e-04
4.628020000000000209e+02 1.109726003177013021e-03 1.110275824981689927e-03 2.641534224964022740e-04 2.641534224964022740e-04
4.702869999999999777e+02 1.073753003298570608e-03 1.074258517309646535e-03 2.498013574447621732e-04 2.498013574447621732e-04
4.778940000000000055e+02 1.038156951167496260e-03 1.038622185812893397e-03 2.362284196013588692e-04 2.362284196013588692e-04
4.856229999999999905e+02 1.002864981710187980e-03 1.003293548625724431e-03 2.233852788476821849e-04 2.233852788476821849e-04
4.934780000000000086e+02 9.676055860706720985e-04 9.680007135334612678e-04 2.110857622162671968e-04 2.110857622162671968e-04
5.014590000000000032e+02 9.320338697781712246e-04 9.323984664698826584e-04 1.994647098112967349e-04 1.994647098112967349e-04
5.095699999999999932e+02 8.956878912035747421e-04 8.960245690855706989e-04 1.884813534319472559e-04 1.884813534319472559e-04
5.178120000000000118e+02 8.576170966637938027e-04 8.579282162637522297e-04 1.781036368740985826e-04 1.781036368740985826e-04
5.261870000000000118e+02 8.155941446990989463e-04 8.158818401328575597e-04 1.682977081031819706e-04 1.682977081031819706e-04
5.346979999999999791e+02 7.621959895729189588e-04 7.624621913334128642e-04 1.590307939351447868e-04 1.590307939351447868e-04
5.430000000000000000e+02 5.347391128324055325e-04 5.349863273282040284e-04 1.506162923478966058e-04 1.506162923478966058e-04
5.432000000000000455e+02 5.345528314995264462e-04 5.347996107380440954e-04 2.891672122424235108e-04 2.891672122424235108e-04
5.433460000000000036e+02 5.864183957748519190e-04 5.866648579068976278e-04 2.888943215972731063e-04 2.888943215972731063e-04
5.521340000000000146e+02 7.280772916439782159e-04 7.283056059856349903e-04 2.731353127120990875e-04 2.731353127120990875e-04
5.610650000000000546e+02 7.368415955286867092e-04 7.370532092242567269e-04 2.582347082251553144e-04 2.582347082251553144e-04
5.701390000000000100e+02 7.325184696048835532e-04 7.327147052358113505e-04 2.441601719580003497e-04 2.441601719580003497e-04
5.793609999999999900e+02 7.228430357850223293e-04 7.230250956517727135e-04 2.309285267897740563e-04 2.309285267897740563e-04
5.887319999999999709e+02 7.103878272059078710e-04 7.105568117597892619e-04 2.184347393760386821e-04 2.184347393760386821e-04
5.982540000000000191e+02 6.963164907177442093e-04 6.964734068169257117e-04 2.066289012848750888e-04 2.066289012848750888e-04
6.079299999999999500e+02 6.812682238350087523e-04 6.814139925692465913e-04 1.954599180276916394e-04 1.954599180276916394e-04
6.177630000000000337e+02 6.656369613389771138e-04 6.657724263774820626e-04 1.848939122932088789e-04 1.848939122932088789e-04
6.277549999999999955e+02 6.497034444574190668e-04 6.498293803623772166e-04 1.748905659287986977e-04 1.748905659287986977e-04
6.379080000000000155e+02 6.336327154282075285e-04 6.337498339135924424e-04 1.653455910410417211e-04 1.653455910410417211e-04
6.482259999999999991e+02 6.174724676803525474e-04 6.175814217196121071e-04 1.562033409661376705e-04 1.562033409661376705e-04
6.587110000000000127e+02 6.012458502420084524e-04 6.013472410326867711e-04 1.474937078533299930e-04 1.474937078533299930e-04
6.693650000000000091e+02 5.849672306345112026e-04 5.850616120773164579e-04 1.392693546254470066e-04 1.392693546254470066e-04
6.801910000000000309e+02 5.688045483203522414e-04 5.688924304929843462e-04 1.317532332711557255e-04 1.317532332711557255e-04
6.911929999999999836e+02 5.530191586072055743e-04 5.531010111030995212e-04 1.248386533763343458e-04 1.248386533763343458e-04
7.023719999999999573e+02 5.377653444648460230e-04 5.378416014824946188e-04 1.183345211440399051e-04 1.183345211440399051e-04
7.137329999999999472e+02 5.229086798023104606e-04 5.229797411717518156e-04 1.118697598736018351e-04 1.118697598736018351e-04
7.252770000000000437e+02 5.082094040948777029e-04 5.082756400244185357e-04 1.055637511354339816e-04 1.055637511354339816e-04
7.370080000000000382e+02 4.936829762682185636e-04 4.937447285093396129e-04 9.961685118875836925e-05 9.961685118875836925e-05
7.489279999999999973e+02 4.794222477709767687e-04 4.794798327432842630e-04 9.400445121203205570e-05 9.400445121203205570e-05
7.610420000000000300e+02 4.654565373918763296e-04 4.655102472502185970e-04 8.870640456762198488e-05 8.870640456762198488e-05
7.733509999999999991e+02 4.518087080476692642e-04 4.518588139302322096e-04 8.369611065561602425e-05 8.369611065561602425e-05
7.858590000000000373e+02 4.384721726037734226e-04 4.385189253930036994e-04 7.893262073743982502e-05 7.893262073743982502e-05
7.985700000000000500e+02 4.254257764436730825e-04 4.254694084443694604e-04 7.441146845758716416e-05 7.441146845758716416e-05
8.114859999999999900e+02 4.126735269200096433e-04 4.127142538086043481e-04 7.014896653906150755e-05 7.014896653906150755e-05
8.246109999999999900e+02 4.002267667598195908e-04 4.002647884227039697e-04 6.613095307376230466e-05 6.613095307376230466e-05
8.379489999999999554e+02 3.880822523973492116e-04 3.881177541994431843e-04 6.234322436213292633e-05 6.234322436213292633e-05
8.515019999999999527e+02 3.762458535009661782e-04 3.762790077709669552e-04 5.879311948449188511e-05 5.879311948449188511e-05
8.652740000000000009e+02 3.647303348051606051e-04 3.647613014697695714e-04 5.546618596361194164e-05 5.546618596361194164e-05
8.792690000000000055e+02 3.535442125217225662e-04 3.535731400765638847e-04 5.234541837491419529e-05 5.234541837491419529e-05
8.934909999999999854e+02 3.426840884918952901e-04 3.427111148857054875e-04 4.940065012687067455e-05 4.940065012687067455e-05
9.079429999999999836e+02 3.321408330694439691e-04 3.321660866294468928e-04 4.662189398021553827e-05 4.662189398021553827e-05
9.226280000000000427e+02 3.219204200720714821e-04 3.219440202044173555e-04 4.399990406142890585e-05 4.399990406142890585e-05
9.375510000000000446e+02 3.119954200864406466e-04 3.120174777235109687e-04 4.147895427321507275e-05 4.147895427321507275e-05
9.527150000000000318e+02 3.023372418214417389e-04 3.023578602644077292e-04 3.909185500071535096e-05 3.909185500071535096e-05
9.681240000000000236e+02 2.929458255612198852e-04 2.929651009390697226e-04 3.683337561238619667e-05 3.683337561238619667e-05
9.837830000000000155e+02 2.838170022091766995e-04 2.838350239309853627e-04 3.470469995156703549e-05 3.470469995156703549e-05
9.996950000000000500e+02 2.749505565006533816e-04 2.749674079075287571e-04 3.270023192988828092e-05 3.270023192988828092e-05
1.015860000000000014e+03 2.663442222805811584e-04 2.663599812610938393e-04 3.081323196493921166e-05 3.081323196493921166e-05
1.032289999999999964e+03 2.579967360820614340e-04 2.580114746861143023e-04 2.904354512431938187e-05 2.904354512431938187e-05
1.048990000000000009e+03 2.499033928799525794e-04 2.499171782452401817e-04 2.736435702478106440e-05 2.736435702478106440e-05
1.065960000000000036e+03 2.420476125584640850e-04 2.420605075203083822e-04 2.577109359923309480e-05 2.577109359923309480e-05
1.083200000000000045e+03 2.344237655941968593e-04 2.344358289325112696e-04 2.427119939967834026e-05 2.427119939967834026e-05
1.100720000000000027e+03 2.270277027803235532e-04 2.270389890324883578e-04 2.285826511189048948e-05 2.285826511189048948e-05
1.118519999999999982e+03 2.198559036768536724e-04 2.198664638930554103e-04 2.152732083130049382e-05 2.152732083130049382e-05
1.136609999999999900e+03 2.129010854403618033e-04 2.129109670243114767e-04 2.027443930718278355e-05 2.027443930718278355e-05
1.155000000000000000e+03 2.061566656723760362e-04 2.061659126896014016e-04 1.909416436601486520e-05 1.909416436601486520e-05
1.173680000000000064e+03 1.996222816547640942e-04 1.996309357171103063e-04 1.798272576597644939e-05 1.798272576597644939e-05
1.192660000000000082e+03 1.932903710216804342e-04 1.932984707812082116e-04 1.693624905137832123e-05 1.693624905137832123e-05
1.211950000000000045e+03 1.871541986125207482e-04 1.871617800086602067e-04 1.595051183184050935e-05 1.595051183184050935e-05
1.231549999999999955e+03 1.812109011247556604e-04 1.812179978436996054e-04 1.502214896376880477e-05 1.502214896376880477e-05
1.251470000000000027e+03 1.754531504669068942e-04 1.754597938476688227e-04 1.414466261482918806e-05 1.414466261482918806e-05
1.271720000000000027e+03 1.698727325252471956e-04 1.698789517497228041e-04 1.331490092457987934e-05 1.331490092457987934e-05
1.292289999999999964e+03 1.644661977654283491e-04 1.644720203991054531e-04 1.252991661406849575e-05 1.252991661406849575e-05
1.313190000000000055e+03 1.592267119934822890e-04 1.592321636824103545e-04 1.179150142250255647e-05 1.179150142250255647e-05
1.334430000000000064e+03 1.541500512443173354e-04 1.541551558689887268e-04 1.109658107617807020e-05 1.109658107617807020e-05
1.356009999999999991e+03 1.492330761139889442e-04 1.492378560732199430e-04 1.044263181507040334e-05 1.044263181507040334e-05
1.377940000000000055e+03 1.444703567045311512e-04 1.444748328629216815e-04 9.827370768347728174e-06 9.827370768347728174e-06
1.400230000000000018e+03 1.398567753598314856e-04 1.398609671675189031e-04 9.248217264726463498e-06 9.248217264726463498e-06
1.422880000000000109e+03 1.353891249761662169e-04 1.353930506901262598e-04 8.703070800340738174e-06 8.703070800340738174e-06
1.445890000000000100e+03 1.310643749569127044e-04 1.310680517041389623e-04 8.190321818866078813e-06 8.190321818866078813e-06
1.469279999999999973e+03 1.268759382510236213e-04 1.268793818983116560e-04 7.707177081415817643e-06 7.707177081415817643e-06
1.493039999999999964e+03 1.228226550671299047e-04 1.228258806048866897e-04 7.251783891375143986e-06 7.251783891375143986e-06
1.517190000000000055e+03 1.188964935298179870e-04 1.188995148506555722e-04 6.820294867908134372e-06 6.820294867908134372e-06
1.541730000000000018e+03 1.150935258725783566e-04 1.150963560241349343e-04 6.414168093226827502e-06 6.414168093226827502e-06
1.566670000000000073e+03 1.114104071845865775e-04 1.114130583441626026e-04 6.032301390408972916e-06 6.032301390408972916e-06
1.592009999999999991e+03 1.078447182718769460e-04 1.078472018744295935e-04 5.673057315143959397e-06 5.673057315143959397e-06
1.617759999999999991e+03 1.043923869225638393e-04 1.043947136412582197e-04 5.335218068718019743e-06 5.335218068718019743e-06
1.643920000000000073e+03 1.010509161650248428e-04 1.010530960208428980e-04 5.017614127411448091e-06 5.017614127411448091e-06
1.670509999999999991e+03 9.781529818748171652e-05 9.781734048472914475e-05 4.718810333820047891e-06 4.718810333820047891e-06
1.697529999999999973e+03 9.468318721192512213e-05 9.468510069391339106e-05 4.437799444823411940e-06 4.437799444823411940e-06
1.724990000000000009e+03 9.165144497034265702e-05 9.165323780597288265e-05 4.173528090908209879e-06 4.173528090908209879e-06
1.752890000000000100e+03 8.871721578676271020e-05 8.871889565032875079e-05 3.923729603675283610e-06 3.923729603675283610e-06
1.781240000000000009e+03 8.587644216022606504e-05 8.587801622133535765e-05 3.688474700708509228e-06 3.688474700708509228e-06
1.810049999999999955e+03 8.312602324481495753e-05 8.312749820423947882e-05 3.467024758236979311e-06 3.467024758236979311e-06
1.839319999999999936e+03 8.046388189062301968e-05 8.046526404398158107e-05 3.258894720854941009e-06 3.258894720854941009e-06
1.869069999999999936e+03 7.788629917212341435e-05 7.788759437457947008e-05 3.063242766264434449e-06 3.063242766264434449e-06
1.899299999999999955e+03 7.539136672273142963e-05 7.539258047862156312e-05 2.879347639503120441e-06 2.879347639503120441e-06
1.930019999999999982e+03 7.297631741940068743e-05 7.297745487615309092e-05 2.706486129664282860e-06 2.706486129664282860e-06
1.961240000000000009e+03 7.063849364338975251e-05 7.063955961600914418e-05 2.543996693373443152e-06 2.543996693373443152e-06
1.992960000000000036e+03 6.837589739072747808e-05 6.837689640516043780e-05 2.391276968442411842e-06 2.391276968442411842e-06
2.025200000000000045e+03 6.618604298617007686e-05 6.618697925631841512e-05 2.248499917123694511e-06 2.248499917123694511e-06
2.057949999999999818e+03 6.406761421742314703e-05 6.406849172299090844e-05 2.113076124716922693e-06 2.113076124716922693e-06
2.091239999999999782e+03 6.201617049261034251e-05 6.201699292275499997e-05 1.985663044531115583e-06 1.985663044531115583e-06
2.125059999999999945e+03 6.003097245484247449e-05 6.003174329441487040e-05 1.865874553803143634e-06 1.865874553803143634e-06
2.159429999999999836e+03 5.810928932335764589e-05 5.811001181873287283e-05 1.753235413073080128e-06 1.753235413073080128e-06
2.194360000000000127e+03 5.624907467404270244e-05 5.624975186487497531e-05 1.647306154304693392e-06 1.647306154304693392e-06
2.229849999999999909e+03 5.444882480478160062e-05 5.444945954945920949e-05 1.547707183925285588e-06 1.547707183925285588e-06
2.265920000000000073e+03 5.270609118614551442e-05 5.270668614938732124e-05 1.454063684145538427e-06 1.454063684145538427e-06
2.302570000000000164e+03 5.101948307144286705e-05 5.102004075949963973e-05 1.366016035071438086e-06 1.366016035071438086e-06
2.339809999999999945e+03 4.938716042682191228e-05 4.938768318619835522e-05 1.283256288198443196e-06 1.283256288198443196e-06
2.377659999999999854e+03 4.780694052071873633e-05 4.780743054060423785e-05 1.205419148441720201e-06 1.205419148441720201e-06
2.416110000000000127e+03 4.627794923398133227e-05 4.627840858135277174e-05 1.132286677171923547e-06 1.132286677171923547e-06
2.455190000000000055e+03 4.479775636238284600e-05 4.479818695783099181e-05 1.063523351288505526e-06 1.063523351288505526e-06
2.494900000000000091e+03 4.336518073460834591e-05 4.336558438511502189e-05 9.988940646571905678e-07 9.988940646571905678e-07
2.535260000000000218e+03 4.197835175452270951e-05 4.197873014689536801e-05 9.381263731742086530e-07 9.381263731742086530e-07
2.576260000000000218e+03 4.063648044414951344e-05 4.063683517086197437e-05 8.810371029222244087e-07 8.810371029222244087e-07
2.617929999999999836e+03 3.933747701630225813e-05 3.933780955835822278e-05 8.273568008599902260e-07 8.273568008599902260e-07
2.660269999999999982e+03 3.808030693711225001e-05 3.808061868775820526e-05 7.769368878053478134e-07 7.769368878053478134e-07
2.703300000000000182e+03 3.686335896769234530e-05 3.686365122826241298e-05 7.295177559716940612e-07 7.295177559716940612e-07
2.747030000000000200e+03 3.568536373373812419e-05 3.568563772440076792e-05 6.849580056675517774e-07 6.849580056675517774e-07
2.791460000000000036e+03 3.454537120013965898e-05 3.454562806868941856e-05 6.430998498326650612e-07 6.430998498326650612e-07
2.836610000000000127e+03 3.344195226546781472e-05 3.344219308409845622e-05 6.037808043848129730e-07 6.037808043848129730e-07
2.882489999999999782e+03 3.237395059473663713e-05 3.237417636887839669e-05 5.667969585323862499e-07 5.667969585323862499e-07
2.929110000000000127e+03 3.134025427644296792e-05 3.134046594876712023e-05 5.320690152742384570e-07 5.320690152742384570e-07
2.976480000000000018e+03 3.033980500593568583e-05 3.034000346034391687e-05 4.994320975734172735e-07 4.994320975734172735e-07
3.024630000000000109e+03 2.937117336048375156e-05 2.937135942077208608e-05 4.687735349317583076e-07 4.687735349317583076e-07
3.073550000000000182e+03 2.843378747526050326e-05 2.843396191913090686e-05 4.399660624712959581e-07 4.399660624712959581e-07
3.123260000000000218e+03 2.752648113293035511e-05 2.752664468745666173e-05 4.129004712323070041e-07 4.129004712323070041e-07
3.173780000000000200e+03 2.664816149714153631e-05 2.664831484223802784e-05 3.874723713865914879e-07 3.874723713865914879e-07
3.225110000000000127e+03 2.579811668830100241e-05 2.579826046378998721e-05 3.635888786556687177e-07 3.635888786556687177e-07
3.277269999999999982e+03 2.497531996585275368e-05 2.497545477011783163e-05 3.411562094928629335e-07 3.411562094928629335e-07
3.330280000000000200e+03 2.417879427081384813e-05 2.417892066367438133e-05 3.200790158912698965e-07 3.200790158912698965e-07
3.384150000000000091e+03 2.340775677831588428e-05 2.340787528516821226e-05 3.002885624156745590e-07 3.002885624156745590e-07
3.438880000000000109e+03 2.266157770534572827e-05 2.266168882058254851e-05 2.817014499812545324e-07 2.817014499812545324e-07
3.494500000000000000e+03 2.193923443376856870e-05 2.193933861856213284e-05 2.642419299178150952e-07 2.642419299178150952e-07
3.551019999999999982e+03 2.124001784929691023e-05 2.124011553657268296e-05 2.478434322854618392e-07 2.478434322854618392e-07
3.608460000000000036e+03 2.056312150486345498e-05 2.056321309986646736e-05 2.324411523046430017e-07 2.324411523046430017e-07
3.666820000000000164e+03 1.990799114777339019e-05 1.990807703191226828e-05 2.179736641287954250e-07 2.179736641287954250e-07
3.726130000000000109e+03 1.927375907976008789e-05 1.927383960905483439e-05 2.043939981289119722e-07 2.043939981289119722e-07
3.786400000000000091e+03 1.865981878561081357e-05 1.865989429436095854e-05 1.916450751295490841e-07 1.916450751295490841e-07
3.847639999999999873e+03 1.806556504551134069e-05 1.806563584752666010e-05 1.796699163803782568e-07 1.796699163803782568e-07
3.909869999999999891e+03 1.749031919629680525e-05 1.749038558535255034e-05 1.684312941671365037e-07 1.684312941671365037e-07
3.973110000000000127e+03 1.693343348063889477e-05 1.693349573193563644e-05 1.578782043556208055e-07 1.578782043556208055e-07
4.037380000000000109e+03 1.639429673215581372e-05 1.639435510349857331e-05 1.479854333755986224e-07 1.479854333755986224e-07
4.102680000000000291e+03 1.587247436149409182e-05 1.587252909550128792e-05 1.386930357815373731e-07 1.386930357815373731e-07
4.169029999999999745e+03 1.536736962766316377e-05 1.536742095157708684e-05 1.299773294371892551e-07 1.299773294371892551e-07
4.236460000000000036e+03 1.487835503024540690e-05 1.487840315642996297e-05 1.218056144503847045e-07 1.218056144503847045e-07
4.304979999999999563e+03 1.440496996593427092e-05 1.440501509386245122e-05 1.141399257832807024e-07 1.141399257832807024e-07
4.374619999999999891e+03 1.394663232879455838e-05 1.394667464502677053e-05 1.069523242000611894e-07 1.069523242000611894e-07
